Zeit	Kanal A	Kanal B
(s)	(V)	(V)
-11.79522624	2.58949500	18.93521000
-11.79389224	2.58598600	18.94131000
-11.79255824	2.58385000	18.94894000
-11.79122424	2.58171300	18.94894000
-11.78989024	2.57957700	18.94894000
-11.78855624	2.57667800	18.95505000
-11.78722224	2.57393100	18.96268000
-11.78588824	2.56965900	18.96268000
-11.78455424	2.56538600	18.97031000
-11.78322024	2.56111300	18.97031000
-11.78188624	2.55821400	18.97031000
-11.78055224	2.55546700	18.97641000
-11.77921824	2.55256800	18.98404000
-11.77788424	2.54905800	18.98404000
-11.77655024	2.54478600	18.99014000
-11.77521624	2.54112400	18.99777000
-11.77388224	2.53761400	19.00540000
-11.77254824	2.53410400	19.00540000
-11.77121424	2.53044200	19.00540000
-11.76988024	2.52830600	19.01151000
-11.76854624	2.52479600	19.01913000
-11.76721224	2.52128700	19.02524000
-11.76587824	2.51625100	19.03287000
-11.76454424	2.51197900	19.04050000
-11.76321024	2.50770600	19.04660000
-11.76187624	2.50495900	19.05423000
-11.76054224	2.50129700	19.05423000
-11.75920824	2.49778700	19.05423000
-11.75787424	2.49427800	19.05423000
-11.75654024	2.48924200	19.05423000
-11.75520624	2.48435900	19.05423000
-11.75387224	2.48008700	19.06186000
-11.75253824	2.47642400	19.06796000
-11.75120424	2.47367800	19.07559000
-11.74987024	2.47001600	19.08170000
-11.74853624	2.46574300	19.08170000
-11.74720224	2.46147000	19.08933000
-11.74586824	2.45658700	19.08933000
-11.74453424	2.45155200	19.09696000
-11.74320024	2.44590600	19.10306000
-11.74186624	2.44163300	19.10306000
-11.74053224	2.43812400	19.10306000
-11.73919824	2.43446200	19.11069000
-11.73786424	2.43034100	19.11679000
-11.73653024	2.42530600	19.12442000
-11.73519624	2.42027000	19.13205000
-11.73386224	2.41599800	19.13816000
-11.73252824	2.41248800	19.14579000
-11.73119424	2.40821600	19.15189000
-11.72986024	2.40470600	19.15952000
-11.72852624	2.40043300	19.16715000
-11.72719224	2.39616100	19.17325000
-11.72585824	2.39112500	19.18088000
-11.72452424	2.38624200	19.18088000
-11.72319024	2.38120700	19.18088000
-11.72185624	2.37769700	19.18699000
-11.72052224	2.37403500	19.19462000
-11.71918824	2.36991500	19.20225000
-11.71785424	2.36564200	19.20835000
-11.71652024	2.36137000	19.21598000
-11.71518624	2.35557100	19.22361000
-11.71385224	2.35129900	19.22971000
-11.71251824	2.34702600	19.23734000
-11.71118424	2.34427900	19.24345000
-11.70985024	2.34077000	19.24345000
-11.70851624	2.33649700	19.24345000
-11.70718224	2.33146100	19.24345000
-11.70584824	2.32642600	19.25108000
-11.70451424	2.32154300	19.25871000
-11.70318024	2.31727100	19.25871000
-11.70184624	2.31299800	19.25871000
-11.70051224	2.30948800	19.26481000
-11.69917824	2.30582600	19.26481000
-11.69784424	2.30155300	19.27244000
-11.69651024	2.29590700	19.27854000
-11.69517624	2.29026200	19.27854000
-11.69384224	2.28522600	19.27854000
-11.69250824	2.28095300	19.28617000
-11.69117424	2.27668100	19.28617000
-11.68984024	2.27240800	19.28617000
-11.68850624	2.26813600	19.28617000
-11.68717224	2.26325300	19.29380000
-11.68583824	2.25760700	19.29991000
-11.68450424	2.25119800	19.29991000
-11.68317024	2.24616200	19.29991000
-11.68183623	2.24112700	19.29991000
-11.68050223	2.23685400	19.29991000
-11.67916823	2.23258200	19.29991000
-11.67783423	2.22769900	19.29991000
-11.67650023	2.22205300	19.29991000
-11.67516623	2.21625400	19.30754000
-11.67383223	2.21137100	19.31364000
-11.67249823	2.20633600	19.32127000
-11.67116423	2.20206300	19.32890000
-11.66983023	2.19779000	19.33500000
-11.66849623	2.19290800	19.33500000
-11.66716223	2.18710900	19.33500000
-11.66582823	2.18070000	19.33500000
-11.66449423	2.17505400	19.33500000
-11.66316023	2.17017100	19.34263000
-11.66182623	2.16513600	19.35026000
-11.66049223	2.16010000	19.35637000
-11.65915823	2.15521700	19.35637000
-11.65782423	2.15018200	19.35637000
-11.65649023	2.14377300	19.35637000
-11.65515623	2.13736400	19.36399000
-11.65382223	2.13171800	19.36399000
-11.65248823	2.12668200	19.36399000
-11.65115423	2.12241000	19.37010000
-11.64982023	2.11676400	19.37773000
-11.64848623	2.11111800	19.38536000
-11.64715223	2.10470900	19.38536000
-11.64581823	2.09830000	19.38536000
-11.64448423	2.09189100	19.38536000
-11.64315023	2.08548200	19.38536000
-11.64181623	2.07983600	19.38536000
-11.64048223	2.07480100	19.39146000
-11.63914823	2.06915500	19.39146000
-11.63781423	2.06350900	19.39146000
-11.63648023	2.05633700	19.39146000
-11.63514623	2.04931800	19.39909000
-11.63381223	2.04351900	19.40520000
-11.63247823	2.03787400	19.41282000
-11.63114423	2.03222800	19.42045000
-11.62981023	2.02719200	19.42045000
-11.62847623	2.02154600	19.42656000
-11.62714223	2.01513700	19.43419000
-11.62580823	2.00735500	19.43419000
-11.62447423	2.00018300	19.43419000
-11.62314023	1.99453700	19.44029000
-11.62180623	1.98889100	19.44792000
-11.62047223	1.98309300	19.45555000
-11.61913823	1.97668400	19.46165000
-11.61780423	1.97027500	19.46928000
-11.61647023	1.96325600	19.46928000
-11.61513623	1.95608400	19.47539000
-11.61380223	1.94906500	19.48302000
-11.61246823	1.94326600	19.49065000
-11.61113423	1.93838300	19.49675000
-11.60980023	1.93273700	19.50438000
-11.60846623	1.92632800	19.51201000
-11.60713223	1.91991900	19.51811000
-11.60579823	1.91274800	19.52574000
-11.60446423	1.90572800	19.53185000
-11.60313023	1.89855600	19.53947000
-11.60179623	1.89214800	19.54710000
-11.60046223	1.88711200	19.54710000
-11.59912823	1.88146600	19.55321000
-11.59779423	1.87444700	19.56084000
-11.59646023	1.86727500	19.56694000
-11.59512623	1.86010300	19.57457000
-11.59379223	1.85384700	19.58220000
-11.59245823	1.84804800	19.58830000
-11.59112423	1.84240200	19.59594000
-11.58979023	1.83599400	19.60204000
-11.58845623	1.82958500	19.60967000
-11.58712223	1.82256500	19.61730000
-11.58578823	1.81539400	19.62340000
-11.58445423	1.80822200	19.63103000
-11.58312023	1.80120200	19.63713000
-11.58178623	1.79555700	19.64476000
-11.58045223	1.78975800	19.65239000
-11.57911823	1.78273900	19.65850000
-11.57778423	1.77556700	19.66613000
-11.57645023	1.76854800	19.66613000
-11.57511623	1.76137600	19.67376000
-11.57378223	1.75420400	19.67986000
-11.57244823	1.74779500	19.68749000
-11.57111423	1.74291200	19.69359000
-11.56978023	1.73787700	19.69359000
-11.56844623	1.73146800	19.70122000
-11.56711223	1.72444800	19.70885000
-11.56577823	1.71651400	19.70885000
-11.56444423	1.71025700	19.70885000
-11.56311023	1.70384800	19.70885000
-11.56177623	1.69744000	19.71496000
-11.56044223	1.69164100	19.72259000
-11.55910823	1.68599500	19.72869000
-11.55777423	1.67958600	19.73632000
-11.55644023	1.67256700	19.74395000
-11.55510623	1.66539500	19.74395000
-11.55377223	1.65898600	19.75005000
-11.55243823	1.65334000	19.75768000
-11.55110423	1.64830500	19.76379000
-11.54977023	1.64265900	19.76379000
-11.54843623	1.63625000	19.76379000
-11.54710223	1.62984100	19.76379000
-11.54576823	1.62266900	19.76379000
-11.54443423	1.61565000	19.77142000
-11.54310023	1.60847800	19.77142000
-11.54176623	1.60283200	19.77142000
-11.54043223	1.59779700	19.77905000
-11.53909823	1.59215100	19.78515000
-11.53776423	1.58513100	19.78515000
-11.53643023	1.57796000	19.78515000
-11.53509623	1.57078800	19.78515000
-11.53376223	1.56437900	19.78515000
-11.53242823	1.55812300	19.78515000
-11.53109423	1.55308700	19.79278000
-11.52976023	1.54805100	19.79278000
-11.52842623	1.54240500	19.79278000
-11.52709223	1.53523400	19.79278000
-11.52575823	1.52821400	19.79278000
-11.52442423	1.52180600	19.79278000
-11.52309023	1.51539700	19.79278000
-11.52175623	1.50975100	19.79278000
-11.52042223	1.50471500	19.79278000
-11.51908823	1.49906900	19.79278000
-11.51775423	1.49342300	19.79278000
-11.51642023	1.48701400	19.79278000
-11.51508623	1.47984300	19.80041000
-11.51375223	1.47343400	19.80041000
-11.51241823	1.46855100	19.80041000
-11.51108423	1.46351500	19.80041000
-11.50975023	1.45848000	19.80041000
-11.50841623	1.45207100	19.80041000
-11.50708223	1.44581400	19.80041000
-11.50574823	1.43940500	19.80041000
-11.50441423	1.43299700	19.80041000
-11.50308023	1.42658800	19.80041000
-11.50174623	1.42094200	19.80041000
-11.50041223	1.41590600	19.80651000
-11.49907823	1.41087100	19.81414000
-11.49774423	1.40446200	19.81414000
-11.49641023	1.39744300	19.81414000
-11.49507623	1.39164400	19.81414000
-11.49374223	1.38676100	19.81414000
-11.49240823	1.38172600	19.81414000
-11.49107423	1.37684200	19.81414000
-11.48974023	1.37180700	19.82025000
-11.48840623	1.36616100	19.82788000
-11.48707223	1.36036300	19.82788000
-11.48573823	1.35334300	19.82788000
-11.48440423	1.34693400	19.82788000
-11.48307023	1.34128800	19.82788000
-11.48173623	1.33625300	19.83551000
-11.48040223	1.33121700	19.83551000
-11.47906823	1.32557100	19.83551000
-11.47773423	1.31992600	19.83551000
-11.47640023	1.31428000	19.84161000
-11.47506623	1.30848100	19.84924000
-11.47373223	1.30283500	19.84924000
-11.47239823	1.29795200	19.84924000
-11.47106423	1.29368000	19.85534000
-11.46973023	1.28864400	19.85534000
-11.46839623	1.28299800	19.86297000
-11.46706223	1.27658900	19.87060000
-11.46572823	1.27018000	19.87671000
-11.46439423	1.26453400	19.88433000
-11.46306023	1.25873600	19.88433000
-11.46172623	1.25309000	19.88433000
-11.46039223	1.24805500	19.89044000
-11.45905823	1.24378200	19.89044000
-11.45772423	1.23889900	19.89044000
-11.45639023	1.23249000	19.89807000
-11.45505623	1.22684400	19.90570000
-11.45372223	1.22180900	19.90570000
-11.45238823	1.21753600	19.91180000
-11.45105423	1.21326300	19.91943000
-11.44972023	1.20899100	19.91943000
-11.44838623	1.20410800	19.92554000
-11.44705223	1.19983500	19.93316000
-11.44571823	1.19342600	19.94079000
-11.44438423	1.18701700	19.94690000
-11.44305023	1.18198200	19.95453000
-11.44171623	1.17847200	19.96216000
-11.44038223	1.17420000	19.96826000
-11.43904823	1.16916400	19.96826000
-11.43771423	1.16428100	19.97589000
-11.43638023	1.15848300	19.98199000
-11.43504623	1.15283700	19.98199000
-11.43371223	1.14795400	19.98962000
-11.43237823	1.14291800	19.99725000
-11.43104423	1.13940900	20.00336000
-11.42971023	1.13574600	20.00336000
-11.42837623	1.13147400	20.01099000
-11.42704223	1.12659100	20.01709000
-11.42570823	1.12094500	20.02472000
-11.42437423	1.11514600	20.03235000
-11.42304023	1.11026300	20.03845000
-11.42170623	1.10599100	20.04608000
-11.42037223	1.10171800	20.05219000
-11.41903823	1.09744600	20.05982000
-11.41770423	1.09317300	20.06745000
-11.41637023	1.08890000	20.07355000
-11.41503623	1.08325400	20.07355000
-11.41370223	1.07821900	20.07355000
-11.41236823	1.07532000	20.08118000
-11.41103423	1.07257300	20.08728000
-11.40970023	1.06830000	20.09491000
-11.40836623	1.06402800	20.10254000
-11.40703223	1.05899200	20.10864000
-11.40569823	1.05410900	20.11627000
-11.40436423	1.04907400	20.11627000
-11.40303023	1.04480100	20.11627000
-11.40169623	1.04129200	20.12391000
-11.40036223	1.03839200	20.13001000
-11.39902823	1.03488300	20.13764000
-11.39769423	1.02984700	20.14374000
-11.39636023	1.02496400	20.14374000
-11.39502623	1.01992900	20.15137000
-11.39369223	1.01641900	20.15900000
-11.39235823	1.01290900	20.16510000
-11.39102423	1.00924700	20.16510000
-11.38969023	1.00573700	20.16510000
-11.38835623	1.00222800	20.17273000
-11.38702223	0.99795530	20.18647000
-11.38568823	0.99215670	20.18647000
-11.38435423	0.98727380	20.20020000
-11.38302023	0.98376420	20.20020000
-11.38168623	0.98010190	20.20020000
-11.38035223	0.97735520	20.20020000
-11.37901823	0.97369310	20.20020000
-11.37768423	0.96942040	20.20783000
-11.37635023	0.96514790	20.21394000
-11.37501623	0.96102790	20.22157000
-11.37368223	0.95599230	20.22919000
-11.37234823	0.95248270	20.23530000
-11.37101423	0.94958340	20.23530000
-11.36968023	0.94607380	20.23530000
-11.36834623	0.94180120	20.24293000
-11.36701223	0.93752860	20.24293000
-11.36567823	0.93325600	20.24293000
-11.36434423	0.92898340	20.25056000
-11.36301023	0.92471080	20.25056000
-11.36167623	0.92043820	20.25056000
-11.36034223	0.91753900	20.25056000
-11.35900823	0.91479230	20.25666000
-11.35767423	0.91051970	20.26429000
-11.35634023	0.90548420	20.27039000
-11.35500623	0.90121160	20.27039000
-11.35367223	0.89770200	20.27802000
-11.35233823	0.89480270	20.27802000
-11.35100423	0.89129300	20.27802000
-11.34967023	0.88778350	20.28565000
-11.34833623	0.88412120	20.28565000
-11.34700223	0.88061160	20.28565000
-11.34566823	0.87633900	20.29176000
-11.34433423	0.87130340	20.29939000
-11.34300023	0.86779380	20.30549000
-11.34166623	0.86428420	20.30549000
-11.34033223	0.86138490	20.31312000
-11.33899823	0.85863830	20.31312000
-11.33766423	0.85497610	20.31312000
-11.33633023	0.85070350	20.31312000
-11.33499623	0.84643080	20.32075000
-11.33366223	0.84292130	20.32685000
-11.33232823	0.84002200	20.32685000
-11.33099423	0.83727530	20.33448000
-11.32966023	0.83513900	20.33448000
-11.32832623	0.83162940	20.34059000
-11.32699223	0.82735680	20.34059000
-11.32565823	0.82232120	20.34822000
-11.32432423	0.81881160	20.35585000
-11.32299023	0.81514940	20.36195000
-11.32165623	0.81240270	20.36195000
-11.32032223	0.80950340	20.36958000
-11.31898823	0.80660420	20.37568000
-11.31765423	0.80309460	20.38331000
-11.31632023	0.79882200	20.39094000
-11.31498623	0.79454940	20.39705000
-11.31365223	0.79027680	20.40467000
-11.31231823	0.78814050	20.40467000
-11.31098423	0.78600420	20.41230000
-11.30965023	0.78386790	20.41841000
-11.30831623	0.78035830	20.42604000
-11.30698223	0.77684870	20.43214000
-11.30564823	0.77318640	20.43977000
-11.30431423	0.76906650	20.44740000
-11.30298023	0.76540420	20.45351000
-11.30164623	0.76265750	20.45351000
-11.30031223	0.76113160	20.46114000
-11.29897823	0.75899540	20.46114000
-11.29764423	0.75548570	20.46724000
-11.29631023	0.75197610	20.47487000
-11.29497623	0.74770350	20.48250000
-11.29364223	0.74419390	20.48860000
-11.29230823	0.74205760	20.49623000
-11.29097423	0.73992130	20.50233000
-11.28964023	0.73778500	20.50233000
-11.28830623	0.73488570	20.50233000
-11.28697223	0.73137610	20.50997000
-11.28563823	0.72771390	20.50997000
-11.28430423	0.72420420	20.51760000
-11.28297023	0.72145750	20.52370000
-11.28163623	0.71932130	20.53133000
-11.28030223	0.71718500	20.53743000
-11.27896823	0.71428570	20.54506000
-11.27763423	0.71214940	20.55269000
-11.27630023	0.70925020	20.55879000
-11.27496623	0.70574050	20.56642000
-11.27363223	0.70284130	20.56642000
-11.27229823	0.70085760	20.56642000
-11.27096423	0.69933160	20.56642000
-11.26963023	0.69719540	20.57405000
-11.26829623	0.69505910	20.58016000
-11.26696223	0.69154940	20.58779000
-11.26562823	0.68941310	20.59389000
-11.26429423	0.68651380	20.60152000
-11.26296023	0.68437760	20.60915000
-11.26162623	0.68224130	20.61525000
-11.26029223	0.68010500	20.61525000
-11.25895823	0.67812130	20.62288000
-11.25762423	0.67522200	20.62288000
-11.25629023	0.67232280	20.62899000
-11.25495623	0.66957610	20.62899000
-11.25362223	0.66743980	20.63662000
-11.25228823	0.66591390	20.64425000
-11.25095423	0.66454050	20.65035000
-11.24962023	0.66316720	20.65035000
-11.24828623	0.66103090	20.65035000
-11.24695223	0.65813170	20.65798000
-11.24561823	0.65462200	20.65798000
-11.24428423	0.65172280	20.66408000
-11.24295023	0.64958650	20.66408000
-11.24161623	0.64821310	20.67171000
-11.24028223	0.64683980	20.67171000
-11.23894823	0.64470350	20.67171000
-11.23761423	0.64256720	20.67171000
-11.23628023	0.64043090	20.67934000
-11.23494623	0.63753160	20.67934000
-11.23361223	0.63539530	20.67934000
-11.23227823	0.63402210	20.67934000
-11.23094422	0.63325910	20.67934000
-11.22961022	0.63188580	20.67934000
-11.22827622	0.63051240	20.67934000
-11.22694222	0.62761310	20.68545000
-11.22560822	0.62471390	20.68545000
-11.22427422	0.62196720	20.68545000
-11.22294022	0.61983090	20.68545000
-11.22160622	0.61830500	20.68545000
-11.22027222	0.61693170	20.68545000
-11.21893822	0.61616870	20.68545000
-11.21760422	0.61403240	20.68545000
-11.21627022	0.61189610	20.68545000
-11.21493622	0.60914950	20.68545000
-11.21360222	0.60701320	20.68545000
-11.21226822	0.60625020	20.68545000
-11.21093422	0.60548720	20.68545000
-11.20960022	0.60411390	20.68545000
-11.20826622	0.60274060	20.68545000
-11.20693222	0.60060430	20.68545000
-11.20559822	0.59770500	20.68545000
-11.20426422	0.59480580	20.68545000
-11.20293022	0.59343240	20.69308000
-11.20159622	0.59282210	20.69308000
-11.20026222	0.59205910	20.70070000
-11.19892822	0.59068570	20.70070000
-11.19759422	0.58854940	20.70070000
-11.19626022	0.58641310	20.70070000
-11.19492622	0.58351390	20.70070000
-11.19359222	0.58214060	20.70681000
-11.19225822	0.58061460	20.70681000
-11.19092422	0.57924130	20.70681000
-11.18959022	0.57847830	20.70681000
-11.18825622	0.57710500	20.70681000
-11.18692222	0.57496870	20.70681000
-11.18558822	0.57206950	20.70681000
-11.18425422	0.57069610	20.71444000
-11.18292022	0.56855980	20.71444000
-11.18158622	0.56779690	20.72054000
-11.18025222	0.56642350	20.72054000
-11.17891822	0.56505020	20.72054000
-11.17758422	0.56291390	20.72054000
-11.17625022	0.56001470	20.72054000
-11.17491622	0.55787840	20.72054000
-11.17358222	0.55650500	20.72054000
-11.17224822	0.55574210	20.72817000
-11.17091422	0.55497910	20.72817000
-11.16958022	0.55436870	20.72817000
-11.16824622	0.55223240	20.73580000
-11.16691222	0.55009620	20.74190000
-11.16557822	0.54719690	20.74190000
-11.16424422	0.54429760	20.74953000
-11.16291022	0.54292430	20.75564000
-11.16157622	0.54216130	20.76327000
-11.16024222	0.54216130	20.77090000
-11.15890822	0.54078800	20.77090000
-11.15757422	0.53865170	20.77090000
-11.15624022	0.53590500	20.77700000
-11.15490622	0.53437910	20.77700000
-11.15357222	0.53224280	20.78463000
-11.15223822	0.53086950	20.79073000
-11.15090422	0.52949610	20.79073000
-11.14957022	0.52873320	20.79836000
-11.14823622	0.52735980	20.79836000
-11.14690222	0.52522360	20.79836000
-11.14556822	0.52232430	20.79836000
-11.14423422	0.52018800	20.80599000
-11.14290022	0.51881470	20.80599000
-11.14156622	0.51805170	20.81210000
-11.14023222	0.51728870	20.81973000
-11.13889822	0.51591540	20.82583000
-11.13756422	0.51454200	20.83346000
-11.13623022	0.51240580	20.83346000
-11.13489622	0.51026950	20.84109000
-11.13356222	0.50813320	20.84109000
-11.13222822	0.50737020	20.84109000
-11.13089422	0.50660720	20.84109000
-11.12956022	0.50599690	20.84719000
-11.12822622	0.50447090	20.85482000
-11.12689222	0.50233470	20.85482000
-11.12555822	0.50019840	20.86245000
-11.12422422	0.49882500	20.86856000
-11.12289022	0.49745170	20.87619000
-11.12155622	0.49607840	20.88229000
-11.12022222	0.49607840	20.88229000
-11.11888822	0.49531540	20.88992000
-11.11755422	0.49394210	20.89755000
-11.11622022	0.49104280	20.90365000
-11.11488622	0.48814360	20.91128000
-11.11355222	0.48677020	20.91128000
-11.11221822	0.48677020	20.91739000
-11.11088422	0.48600730	20.92502000
-11.10955022	0.48539690	20.93265000
-11.10821622	0.48387100	20.93265000
-11.10688222	0.48249760	20.93875000
-11.10554822	0.48036130	20.94638000
-11.10421422	0.47898800	20.95248000
-11.10288022	0.47746210	20.96011000
-11.10154622	0.47685170	20.96774000
-11.10021222	0.47608880	20.97384000
-11.09887822	0.47471540	20.97384000
-11.09754422	0.47334210	20.98148000
-11.09621022	0.47120580	20.98148000
-11.09487622	0.46967990	20.98758000
-11.09354222	0.46906950	20.99521000
-11.09220822	0.46830650	21.00284000
-11.09087422	0.46906950	21.00894000
-11.08954022	0.46830650	21.01657000
-11.08820622	0.46754360	21.02420000
-11.08687222	0.46540730	21.02420000
-11.08553822	0.46327100	21.03030000
-11.08420422	0.46189760	21.03793000
-11.08287022	0.46113470	21.03793000
-11.08153622	0.46052430	21.03793000
-11.08020222	0.46052430	21.04404000
-11.07886822	0.46052430	21.04404000
-11.07753422	0.45976140	21.04404000
-11.07620022	0.45762510	21.04404000
-11.07486622	0.45548870	21.04404000
-11.07353222	0.45472580	21.05167000
-11.07219822	0.45548870	21.05930000
-11.07086422	0.45548870	21.05930000
-11.06953022	0.45472580	21.06540000
-11.06819622	0.45472580	21.06540000
-11.06686222	0.45335250	21.06540000
-11.06552822	0.45197910	21.07303000
-11.06419422	0.45060580	21.07303000
-11.06286022	0.44907990	21.07914000
-11.06152622	0.44907990	21.08677000
-11.06019222	0.44907990	21.09439000
-11.05885822	0.44907990	21.09439000
-11.05752422	0.44770650	21.10050000
-11.05619022	0.44633320	21.10050000
-11.05485622	0.44557020	21.10050000
-11.05352222	0.44557020	21.10050000
-11.05218822	0.44557020	21.10050000
-11.05085422	0.44557020	21.10813000
-11.04952022	0.44557020	21.10813000
-11.04818622	0.44557020	21.11423000
-11.04685222	0.44419690	21.12186000
-11.04551822	0.44267100	21.13560000
-11.04418422	0.44129770	21.13560000
-11.04285022	0.44129770	21.13560000
-11.04151622	0.44129770	21.14322000
-11.04018222	0.44129770	21.14322000
-11.03884822	0.44129770	21.15085000
-11.03751422	0.44129770	21.15085000
-11.03618022	0.44053470	21.15085000
-11.03484622	0.43916140	21.15696000
-11.03351222	0.43916140	21.15696000
-11.03217822	0.43916140	21.15696000
-11.03084422	0.43992430	21.15696000
-11.02951022	0.44053470	21.16459000
-11.02817622	0.44053470	21.17069000
-11.02684222	0.43916140	21.17832000
-11.02550822	0.43778800	21.17832000
-11.02417422	0.43702510	21.17832000
-11.02284022	0.43702510	21.17832000
-11.02150622	0.43702510	21.17832000
-11.02017222	0.43778800	21.17832000
-11.01883822	0.43778800	21.18595000
-11.01750422	0.43702510	21.18595000
-11.01617022	0.43626210	21.19205000
-11.01483622	0.43565170	21.19968000
-11.01350222	0.43565170	21.19968000
-11.01216822	0.43626210	21.19968000
-11.01083422	0.43702510	21.20579000
-11.00950022	0.43702510	21.21342000
-11.00816622	0.43778800	21.22105000
-11.00683222	0.43778800	21.22715000
-11.00549822	0.43626210	21.23478000
-11.00416422	0.43626210	21.24088000
-11.00283022	0.43626210	21.24851000
-11.00149622	0.43702510	21.24851000
-11.00016222	0.43778800	21.24851000
-10.99882822	0.43778800	21.25614000
-10.99749422	0.43702510	21.26225000
-10.99616022	0.43626210	21.26987000
-10.99482622	0.43626210	21.27598000
-10.99349222	0.43626210	21.27598000
-10.99215822	0.43626210	21.28361000
-10.99082422	0.43778800	21.29124000
-10.98949022	0.43839840	21.29124000
-10.98815622	0.43839840	21.29734000
-10.98682222	0.43702510	21.30497000
-10.98548822	0.43702510	21.31260000
-10.98415422	0.43702510	21.31870000
-10.98282022	0.43702510	21.32633000
-10.98148622	0.43839840	21.33244000
-10.98015222	0.43916140	21.34007000
-10.97881822	0.43992430	21.34007000
-10.97748422	0.44053470	21.34770000
-10.97615022	0.43992430	21.34770000
-10.97481622	0.43992430	21.34770000
-10.97348222	0.44053470	21.35380000
-10.97214822	0.44206060	21.36143000
-10.97081422	0.44343390	21.36753000
-10.96948022	0.44419690	21.37516000
-10.96814622	0.44419690	21.38279000
-10.96681222	0.44419690	21.38890000
-10.96547822	0.44419690	21.39653000
-10.96414422	0.44419690	21.40263000
-10.96281022	0.44419690	21.41026000
-10.96147622	0.44557020	21.41789000
-10.96014222	0.44694360	21.41789000
-10.95880822	0.44770650	21.42399000
-10.95747422	0.44770650	21.42399000
-10.95614022	0.44770650	21.43162000
-10.95480622	0.44770650	21.43773000
-10.95347222	0.44846950	21.43773000
-10.95213822	0.44907990	21.44536000
-10.95080422	0.45060580	21.45299000
-10.94947022	0.45197910	21.45909000
-10.94813622	0.45258950	21.46672000
-10.94680222	0.45258950	21.47435000
-10.94546822	0.45258950	21.47435000
-10.94413422	0.45258950	21.47435000
-10.94280022	0.45335250	21.48045000
-10.94146622	0.45548870	21.48045000
-10.94013222	0.45762510	21.48808000
-10.93879822	0.45899840	21.49419000
-10.93746422	0.45899840	21.50182000
-10.93613022	0.45899840	21.50945000
-10.93479622	0.45976140	21.51555000
-10.93346222	0.46052430	21.51555000
-10.93212822	0.46266060	21.52318000
-10.93079422	0.46479690	21.52318000
-10.92946022	0.46617020	21.52318000
-10.92812622	0.46693320	21.52928000
-10.92679222	0.46754360	21.53691000
-10.92545822	0.46830650	21.53691000
-10.92412422	0.46906950	21.53691000
-10.92279022	0.46906950	21.53691000
-10.92145622	0.47044280	21.53691000
-10.92012222	0.47257910	21.53691000
-10.91878822	0.47395240	21.53691000
-10.91745422	0.47395240	21.53691000
-10.91612022	0.47395240	21.54454000
-10.91478622	0.47471540	21.55065000
-10.91345222	0.47608880	21.55065000
-10.91211822	0.47822510	21.55065000
-10.91078422	0.48036130	21.55065000
-10.90945022	0.48173470	21.55065000
-10.90811622	0.48326060	21.55828000
-10.90678222	0.48387100	21.55828000
-10.90544822	0.48387100	21.55828000
-10.90411422	0.48463390	21.56438000
-10.90278022	0.48600730	21.56438000
-10.90144622	0.48814360	21.56438000
-10.90011222	0.48966950	21.56438000
-10.89877822	0.49104280	21.56438000
-10.89744422	0.49241610	21.56438000
-10.89611022	0.49317910	21.56438000
-10.89477622	0.49455240	21.56438000
-10.89344222	0.49607840	21.57201000
-10.89210822	0.49806210	21.57201000
-10.89077422	0.50096130	21.57964000
-10.88944022	0.50233470	21.58574000
-10.88810622	0.50309770	21.58574000
-10.88677222	0.50309770	21.58574000
-10.88543822	0.50386060	21.58574000
-10.88410422	0.50447090	21.58574000
-10.88277022	0.50599690	21.58574000
-10.88143622	0.50813320	21.58574000
-10.88010222	0.51026950	21.59337000
-10.87876822	0.51240580	21.59337000
-10.87743422	0.51377910	21.59337000
-10.87610022	0.51454200	21.59337000
-10.87476622	0.51515250	21.59337000
-10.87343222	0.51728870	21.59337000
-10.87209822	0.51942500	21.60100000
-10.87076422	0.52156130	21.60100000
-10.86943022	0.52369760	21.60711000
-10.86809622	0.52522360	21.60711000
-10.86676222	0.52659690	21.60711000
-10.86542822	0.52735980	21.60711000
-10.86409422	0.52797020	21.60711000
-10.86276022	0.52949610	21.61473000
-10.86142622	0.53163240	21.61473000
-10.86009222	0.53376870	21.62084000
-10.85875822	0.53575240	21.62084000
-10.85742422	0.53727840	21.62847000
-10.85609022	0.53788870	21.62847000
-10.85475622	0.53865170	21.63610000
-10.85342222	0.54002500	21.63610000
-10.85208822	0.54292430	21.63610000
-10.85075422	0.54582350	21.63610000
-10.84942022	0.54795990	21.63610000
-10.84808622	0.55009620	21.63610000
-10.84675222	0.55070650	21.63610000
-10.84541822	0.55146940	21.64220000
-10.84408422	0.55284280	21.64220000
-10.84275022	0.55497910	21.64220000
-10.84141622	0.55711540	21.64983000
-10.84008222	0.55925170	21.65593000
-10.83874822	0.56138800	21.65593000
-10.83741422	0.56291390	21.66356000
-10.83608022	0.56352430	21.66356000
-10.83474622	0.56505020	21.67119000
-10.83341222	0.56642350	21.67119000
-10.83207822	0.56993320	21.67119000
-10.83074422	0.57359540	21.67119000
-10.82941022	0.57634200	21.67119000
-10.82807622	0.57786800	21.67119000
-10.82674222	0.57924130	21.67730000
-10.82540822	0.58061460	21.67730000
-10.82407422	0.58214060	21.68493000
-10.82274022	0.58427690	21.69103000
-10.82140622	0.58702360	21.69866000
-10.82007222	0.59053310	21.70629000
-10.81873822	0.59343240	21.70629000
-10.81740422	0.59480580	21.70629000
-10.81607022	0.59633170	21.70629000
